	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49
Y28	0.17840791983260962	0.5921003894449056	-0.7652157572814862	-0.9496137519401433	-0.4210643323524069	0.4247565049003317	0.040075853318580656	0.5376497427305941	0.5973621536782119	0.6140609926941873	0.7036072759824124	-0.1474177966940962	0.7481470016666424	0.12753582281259856	-0.2289568067133783	-0.5872968041645845	0.4865990732753813	-0.5675366231577746	0.12543815319275697	-1.0165238005582964	0.9109374762872391	-0.4490233537263379	-0.26843192816074585	1.1030701312756577	-0.2941149408039579	-1.273431951104419	0.5360436881859357	0.30035658719277025	-1.0579503234217447	-0.340210502232478	0.17574398180405548	-0.5171366944259488	0.8686425236615596	0.7702969247500854	-0.34623848322410344	-1.2541791134222913	0.931957306620443	0.6258221287190542	0.010859489024932056	-0.48624931843467095	-0.28841438820248655	0.5958775372031295	-0.5279245536937052	-0.7102667339210056	0.5791352762992491	-0.2118840195923345	0.4339672209413234	0.2150558019390414	0.9279156247586281	1.0230469191934994
Y29	-0.4877953320305076	0.17243445705086047	-0.053930898076896605	-1.1780702168589077	-0.09082003360286595	-0.18958870498384245	0.4309912143490528	0.7302481286749639	0.8523656062802474	-0.29237575261850884	0.885574922764877	-0.3622238024449607	0.9282061767759936	-0.18506479744351867	-0.1074306991557204	-0.6305916771115068	0.978445562554072	0.2291632309572555	0.2549449641837953	-0.560156026186931	0.9563353777317747	-1.0221921604416666	0.08138867175790376	0.3898372642832719	-0.2379805022442213	-0.9014116148920089	0.06345739690242239	-0.7834526930798924	-1.0193957655788768	0.2871394313761492	0.4758848803946041	-0.6179580878399707	0.27755558321743634	1.4830233512618998	0.18590667740905056	-1.3607273742454937	0.08730471027013764	0.35536393040649095	-0.005476300955043811	-0.3863029065929212	0.08034964487343343	-0.12826661478475454	-0.7734331330379343	-1.099188159639021	0.1723839045488494	-0.4841330052030579	-0.07360633739221902	0.9362006040469094	0.10888711191404665	0.4798314807287122
Y30	0.06653863676981586	0.5053218962114443	-0.3658906682591274	-0.771814543322829	-0.3990284947780759	0.030465088205468678	0.5886677283162246	1.167405573034939	0.4122368069235999	0.26707186605041866	0.6849660411933753	-0.27461462579223955	0.8561659004085427	-0.42165550504276506	-0.4359793866651393	-0.1082965670071962	0.7787013688949531	-0.3066047049991586	0.35083569426542593	-0.8255633825698642	0.3905395027140384	-0.257091074512556	0.06443467263902936	1.3738471558778047	-0.26273987532286674	-0.8569865185048618	0.10387003833935539	-0.32197004177684724	-1.0707432547897575	0.06334247437807612	0.946264210632991	0.17873595911691076	0.8607031727685528	1.3199587255495777	-0.38099327344810224	-0.8367974672525627	0.09780779733828526	1.2209585587969798	-0.16757693561128484	-0.3051565587488046	-0.8935733996377844	0.6208335534329332	0.0054576916933408715	-0.7805261404978018	0.23315675182376217	-0.931532755339321	0.18961372521405442	0.7359780274662754	0.506901226777832	0.1900380042352216
Y31	-0.44005418168824895	0.2322885547369548	-0.02038339416352486	-0.7682262297648308	0.25124976697116125	0.49989743847827894	0.5372345544985262	0.3397572866130994	1.425126688032583	0.5269550284261029	0.402240847982174	0.26668489244857096	0.18142374212518736	0.5886509929180914	-0.5202930413739781	-0.5332217529617026	0.2644030520426771	-0.49200874707343073	0.007701001511033943	-0.9224781770005533	1.1982648226415864	-0.7082501996038044	-0.477183764401567	0.8811125113617453	-0.7613026297276595	-1.1757249634469407	0.3166927398637005	0.16881493784575852	-1.4729776313512921	-0.12615668847182065	0.7662593022612509	-0.5686652647197517	0.865679719888954	1.1166750331716229	0.10327527111678723	-0.6888892606707158	0.5960266742547287	0.8461116441132078	0.6070897003875411	-1.052869997800538	-0.5923706054778801	0.29010543578629683	0.26562371843521604	-1.0591190551560343	1.038445524004623	-0.8037391076848441	0.29412166621848934	1.0676365278773936	0.5601900128086434	0.9400622583389318
Y32	-0.4055228730458147	0.3909525793473627	-0.2348027411245794	-0.3313503354559894	-0.29258977859343427	0.2922600882462218	0.8504805287826636	0.5208957861207044	1.144490469024456	-0.19611803689790075	0.954326683107877	0.4241132978571275	1.0441517315085778	-0.29403243723902833	-0.6566134118497731	-0.7248628197506356	0.7362802286358978	-0.4963765303254546	0.4852099994071337	-0.9470275737095987	0.6390808468937055	-0.9213434563612928	0.33403567501902703	0.48129358620529245	-0.9434102599139421	-0.6360447552480517	-0.2658320907281497	-0.7552542621240452	-1.1405902298470243	0.48924037934253517	0.25940851501487344	0.015131812026251024	0.7733895215905813	1.0403060785733587	-0.5486923276820452	-0.6954453755691468	1.0481281328164296	0.3669892424388765	0.47777627287699365	-1.1083124295838667	-0.7327645582604039	0.041864751091845065	-0.8145138576320399	-0.4186299408461812	0.8951626255496541	-1.1993974015095565	0.15869673807495072	0.48852622545745394	0.5909500018389802	0.7871783372678209
Y33	-0.061041882349667176	0.16197044433276953	-0.19329737180038079	-1.116517195271964	-0.15705368320840443	-0.3035986032805107	0.34073945931451305	0.5940520576803269	0.5900609171863884	-0.2399558898095695	0.8277939107320503	-0.43400879997416286	0.7460200429597774	-0.46288292465073677	-0.9549150987898897	-0.6155145830728517	-0.005575306589682583	-0.309244862243986	0.3945957857136383	-0.4767975050864911	1.0446064251211111	-0.6534453017142353	0.11535470400530368	1.3510703314992976	-0.9463446637872445	-0.5025861610065947	-0.35793547904131995	0.04299684671857007	-1.2008717868984178	-0.12192925523176905	0.4619345264722057	-0.3898084413574585	0.9869446357620011	0.8839613803692375	0.08592453790385686	-0.9692776142551871	0.6882299048123182	1.1640167124020637	0.004596360596131832	-0.20098966721372363	-0.24707925279457316	0.8031994331798018	-0.14292822112010953	-1.0310619386654702	1.097780002138087	-0.505635175333331	0.013659106905448748	1.2083866009743907	0.9087061456845108	0.807517970894202
Y34	1.0880251846572988	0.719681941036615	0.6989218107031284	0.3967135986262865	1.4137113527219216	-0.5516423949086618	-1.2977265222335885	-0.6101429549417998	0.2595972968746262	-1.1476697806365102	-1.076887797279015	1.0404774134254478	0.5727063663917765	0.12410422589188203	-0.04222901185735142	0.9409177779262726	0.17241396248521493	-0.579711705450111	0.27102265930615044	0.5684905898204948	0.6359746233691145	0.15740383297344673	1.0277838075687598	0.7170786387223849	-0.23177774675919915	0.02731941012941841	0.241086661609106	-0.29498425118595195	-0.2914571717318166	0.021509879016975986	0.9765807999582043	-0.8402559315174172	0.7162583904662714	0.5146289305919692	0.20933628242665292	1.0040721474946208	-0.15522468936826628	0.30450288918405266	0.5767963059646251	1.1206347480231884	-0.5028454337001335	0.9900977845916952	0.5347369605732801	0.04876995567782469	0.8666995379382125	-0.5680651670025733	0.1436530167085781	-0.0774733852069579	-0.7590533398287732	-0.45687459733476243
Y35	0.898202127836626	0.7406930293274623	0.9481526261474842	0.6335228841621372	1.0700835789958028	-1.1076220301087918	-0.9514515901673583	-0.3773604402233305	-0.4353232708513858	-0.5017661584450593	-0.5904441038053825	0.41218780721862336	0.5543888214738286	0.5421788952781403	-0.31697448805948986	-0.035333955079998924	-0.0888784587441987	-0.06893164221559947	1.001744654061732	0.36855674351813983	0.8791535944397305	-0.7744461102225659	0.6122498509421149	0.21961442590599778	0.054115607699623244	0.03830056653538183	0.07341410226340311	-0.32964734969031806	-0.638222560520084	-0.08183193756221618	1.002386197073481	-0.4975185675369589	1.2297453079601182	-0.43836387719590625	-0.1178239040623392	0.8479186094181403	-0.8546185344865045	-0.1397548074902841	-0.41845344995265765	1.120707860673868	-1.0409241459232763	0.583316551433985	0.1978146315605409	-0.044643603900964154	0.42713000069679397	-0.11494116674392701	0.23684464661258747	0.3496440999076847	-0.38698548688399015	-0.7370243838651239
Y36	0.10814021311107624	0.4555299478524823	0.9372792973362604	-0.013618628220042839	1.1795664670592276	-0.8668185107759194	-0.22660049230876533	-0.609209297207321	-0.307309630232506	-0.6619690432458233	-0.4724162465142955	1.048498773928705	0.5070225102427961	0.6716579873945498	-0.5794262276137718	0.8447140051595629	0.5307537287301398	-0.17270626719116	1.0112208220789616	-0.2616315859693786	1.0976515784178082	-0.2420024276420225	0.7836829561480648	0.8833118119002359	0.6281298816184594	0.572785708327906	0.5524234336216673	-0.6096111101902556	-0.40342046373144136	0.42269272136562175	0.9035570233600192	-1.2372269740540611	1.2785570334270915	0.11778922755199894	-0.5794576242051479	0.35892515419394255	0.007957973452426437	0.3793959426232983	0.1457107225315766	0.9163052589561801	-0.8864892843558595	0.6194538471404066	0.24467604205468874	0.44260254006915367	0.36170906355403465	0.05799942319073936	-0.21654448270844018	0.0439280886564212	-0.8639226069415116	-0.8115802888260495
Y37	0.7667937736010865	0.5999172869071303	1.2474604484118776	0.7061927237458189	0.4641092132184005	-1.306532930992944	-0.49682892384341826	-1.0514953413461101	0.3361263661905023	-0.3696698900682691	-0.1927535675736911	0.5702348567394512	0.6440576447760162	1.0273124833567786	0.20913568554423084	0.1293183496478033	0.4088191349292324	-0.39912925375333713	0.9414006109386202	0.2960481602307398	0.6304114245790662	-0.22111875152168325	1.2765069796539117	1.2077488493278992	0.35593003928213723	0.7262642378675143	0.1743688898324145	-0.654127093787314	-0.37094279523926765	0.6868597540887449	1.055641488083217	-1.2418217453100622	0.6520070365178555	0.27311637953259776	0.039387421911139364	1.18823219378688	-0.4069671663583175	0.052992630855838836	-0.43259405887453717	0.17439734711909316	-0.706222201614344	0.6489543192275379	-0.2618825250657502	0.29426740479961744	0.14574074879913956	-0.7833450014930478	0.5546485110632025	0.031074580788291284	-1.3163354496505562	-0.37176491326813954
Y38	1.1002706981692552	0.4158300063067225	0.6590337998099912	0.07983828506434842	0.8716082410847034	-0.7136333893994675	-1.2839588539568565	-0.21217035129591727	0.5536436783638495	-1.1505562635134143	-1.2269922853929842	0.8924895095954937	0.5094026242571436	0.6537888938609849	-0.5151669378301948	0.3576153027076872	0.12214553620898658	0.43859500462942913	1.0396164318129486	0.15721882852008706	0.23757104369846538	-0.5075300041067168	0.84676561856053	0.4842846870181865	0.4120625222645751	0.7569473056237056	0.4613331226754216	-0.6426317592782163	0.21675511962636268	0.003704907697156201	1.4646607912654874	-0.324046109212284	0.9318894248115637	0.5304419657886388	0.19917256858806226	1.246908827350914	-0.5931747259260153	0.16805556287033013	0.18807585742148605	0.6101676178243539	-1.1570489615784818	0.7887592393394967	0.24128790767073774	-0.08836816319712035	0.7437491901195303	-0.6313388993758765	0.5053279730236264	0.19271851218951083	-0.3624340189220704	-0.7600421404318654
Y39	0.49828591111674153	0.7404004206869631	0.9556448404478464	0.4693970959208349	0.49803180848979856	-0.3980950877747689	-1.28579215210159	0.010907414213474631	0.14544362759303062	-0.5059786085233824	-0.7880856778729924	0.17686503750038446	0.5388604089233207	0.9038557003173551	-0.5078822099440361	0.8911757242395624	-0.17772705700271713	0.23243506893659577	0.1715464295386443	0.09900415972950649	0.8719639693216075	-0.36158248020922196	1.0651952907598838	0.6049123247884077	-0.21021339581946202	0.6539284231347814	0.5606542241845	-0.6990366651450539	0.02420165132416313	0.36307758649143124	0.7066406621368878	-0.9718411346808373	0.9945265693241339	0.25737341818230736	-0.6190864000938009	0.6318274120626547	-0.5537045532607341	0.25686004731058476	0.10539501818629371	0.3624608186127873	-1.2351693387297376	0.0919328076755862	0.6260649223550588	0.008800900815754839	0.8616917103549584	0.20278652567863864	0.6594356515957616	0.24867197523465823	-0.5830998641177643	-0.41699976366663566
Y40	0.6532844965365573	0.5612564277554024	0.3033063889242065	-0.25687180855200176	0.6444586304936029	-1.3179651380904336	-1.243461029193253	-0.06624249793873532	-0.4062946950436886	-0.543524655799158	-0.6801282078408272	0.36323973066728465	0.7986286754268798	0.6117621030203234	0.1970903754983538	0.4258397983921915	0.4381711166808115	-0.4759602287080915	0.8753017633540849	0.041652518582763046	0.3603351893677393	0.11165445381986794	0.9654541380300905	0.7178213697372315	0.5439014100123212	0.18555994473903809	0.8575586799611441	-0.1584639407135833	-0.02043358510325244	0.2193143911728537	1.004331014408643	-1.213032262762538	0.5518611250355436	-0.38812792469825624	-0.7210753875327706	0.6026536529143117	-0.696450313418826	-0.40054273938929996	-0.4809159126219448	0.21401527940029103	-0.9275887280676529	1.1296782351891557	0.04711854423411449	-0.12471381527989864	0.7029925869838141	-0.3883640725630781	0.039609198157764536	-0.1374383991240385	-1.0225597603569367	-0.04360075123465035
Y41	-0.2842113132753814	0.6518603822266579	0.555354587320053	-0.8645939563885473	0.05278664813453421	-0.36902035316152015	-1.0286229530630562	-0.2651592225992032	-0.9154236180086015	0.7422280077403668	0.1272342852471946	0.391270457763776	-0.4652205559015223	-0.603365400867508	0.9838840684675038	0.08705686476916052	-0.07720121575804502	-0.1451704086028343	-0.4276669079524599	-0.2861049106909128	-0.7715433878281343	0.22489721127235157	0.0534794188558001	0.3996484431338776	-0.48719198101179395	-0.20420845266521215	0.49842655245244843	0.6711033986430368	0.31296382038693643	0.2333923011513831	0.06266607690096654	0.3888614699500321	0.7086158781961565	0.03831356765615355	-1.3046408491743338	-0.14742692213100317	0.3309136919759346	0.06918938274759212	-0.6195052404798013	-0.23348635978258267	-0.3357903997374893	0.43587421650984215	0.44166128650930286	-0.49730419000547654	-0.12146797723935321	-0.4433317567759461	0.7144092457558395	0.5725047141037853	-1.2739813975781888	-0.27292198510037297
Y42	-1.2277302276503494	-0.16541559730364674	0.19404290728233176	-1.4295953638052428	-0.44838853682705154	-0.8363163927424082	-0.48939673302445874	0.00018010539792212565	-0.027510208687232862	1.1085425062458627	-0.03786491506161496	1.174332411110676	-0.2789473276825208	-0.05757200495741599	0.037711931782349994	0.3939203517175264	-0.42450041653921905	0.4966592537873995	-0.09982627972967614	-0.368556050406987	-0.31146033693988995	0.22723860751122343	0.14303813256904963	0.3658830193183993	-0.21427338940291843	-1.1112460135948146	-0.019886858726349987	1.3562391198322008	0.3664678998768492	-0.0038977934279324222	0.5495267929319766	0.8798018506083441	0.5662613428125691	0.48978714637076354	-0.28121685723824164	-0.049707634623081975	0.8978446310850243	0.30569703178671803	-0.45282182163066864	0.04003860553823793	-0.20254882429467036	0.05599214757315732	0.5659503739294821	-0.23226272811540713	-0.7900423943670368	-0.37561947349719715	1.173890542752796	0.3255734623689556	-1.3006474964613046	-1.1287027817292419
Y43	-0.8469782222843276	0.7150967278100715	0.45842285725307463	-1.3386871217893357	-0.48183365764655767	-0.46834696545564614	-0.5685862823562633	0.2555965959338867	-0.08437503045792483	1.2125989825810122	-0.09066128597047174	0.5022554716622545	-0.9344909944048184	-0.41686235266011334	0.37214933794326555	0.266000733678743	-0.5383244435662715	0.0021037996894145428	-0.6167730928770815	0.2924292224941396	-1.350557577964698	0.11507748668206733	-0.5912340547349617	0.7992309220077378	-0.13074781217205267	-0.782872543814124	0.955475429851953	1.179844076779971	0.07595819595877129	-0.2637933506829587	0.4203265570767031	0.7494448426437077	1.1078022049192344	0.3685444135283877	-0.5996327015485035	0.016080862837753784	0.7540434918796063	-0.2518368954243007	0.14422294867893443	-0.46201624525412477	-0.3899829083383225	0.08880347628859658	-0.13054646565725098	-0.5555226084195495	-0.2767376974616085	-0.36721428036604603	0.5316489130266026	0.4299574251787339	-0.8851907523472797	-0.5216400034717266
Y44	-0.5703928717032014	0.21145542270150136	0.6142549918803302	-0.5163127975969044	-0.0339834735953726	0.025359733923265737	-0.9087310417405539	0.10104018179359656	-0.4313938715064104	0.8544156975874833	0.1408125598662816	0.3254281049829191	-1.1955261512905497	-0.31682562182644614	0.5943777820564845	0.3403618181867276	-0.38090498629197017	0.7064754564169354	-0.5082481459762342	-0.2359062526532713	-0.5930252994513314	-0.6441633540715216	-0.724794177427649	0.2798923472706961	-0.6566462845855567	-0.2781034316934012	-0.048124223879911665	0.5170612421629811	-0.0805074170616066	-0.048475666849707916	0.39309830123849	0.18427919943251514	0.972592936030876	0.11557792249024008	-1.1949689772436867	0.10832013876446561	-0.07832613921469189	-0.5493000852476861	0.3856339128713898	-0.13135000254252702	-0.009565832155238319	-0.45030481769310576	-0.1349967568976529	-0.11515200872488446	-0.5007362310595138	-0.9891761208477688	0.5867793755144299	0.3359414923226823	-1.1860015489214883	-0.37743133048313204
Y45	-0.7323501990974065	0.3273356877846052	0.47094937594394654	-0.9036697087207239	-0.4089255033652038	0.007161392464630767	-1.0168813122094047	0.10006252204673136	-0.5074655396321257	0.8789778335383559	0.42069648346363187	0.5608381509333549	-0.7878825902606438	-0.6767930003367871	0.6714486951220248	0.31016586801500357	-0.5672296909157236	0.727832833349625	0.2952375660480469	-0.36033021467041165	-0.5483960406956008	-0.4091410037570364	0.22471578903259376	0.12122579610705042	-0.027966954348264628	-0.7108461260087555	0.11787492619412976	0.9495762849731219	0.6921787998301341	-0.1177973464512988	0.8491219195169145	0.32789570243620314	0.7966925293088614	0.14592502316677616	-0.86460391602006	0.046392900934545456	0.8519130678906833	0.1973690217017055	-0.32424776359291374	0.006819926739790583	-0.006104840663947453	-0.5595545093344207	-0.15102320969283078	-0.8784166494439293	-0.663536846564633	-0.16830154231966388	0.3508453276260344	-0.2786498562069697	-0.9142074899174394	-0.2985705848489613
Y46	-1.2277283216302917	0.03746820784122862	0.11908553288109006	-1.035231661397707	0.3660119956561293	-0.787018047613418	-1.0060225222555472	0.6839303785241517	-0.07855838993250086	0.8330304269339135	-0.27765264008746027	0.44371493475135393	-0.7322570006784456	-0.11205914082902624	0.607546682758763	0.46460060973242284	-0.32647176496466	0.7535024718778405	0.18176335049672987	-0.3890909919639806	-0.8829178685841204	0.2500721729794655	-0.1546537055024083	0.20995523181554304	-0.3947515062842829	-0.33443974797660986	0.2565033622115543	0.7280164664629499	0.18922888052498724	-0.6550932624161652	0.601783815453325	0.21103889225080513	0.7304090536710746	0.20449604833916527	-0.8790525288635835	-0.060575794907145875	0.4465263607462934	-0.12388290268604195	0.4024543850384813	0.04059272984329929	0.08708017947200375	0.33239003732252415	0.19591326281263255	-0.958789163387653	-0.8726391466257368	-0.4271921502356981	0.7037345483187294	0.35012510377209166	-1.0847132229846586	-0.9688249756390013
Y47	-0.975646606067693	0.05496580325472994	0.25230699767062414	-1.0354242216924874	-0.4468197031895902	-0.4250433975858752	-0.664493988126316	-0.07340595926315027	-0.4637222168999869	0.8298867622561573	0.45165957532043327	1.1140141594150808	-0.3105043917656477	-0.497890787665845	0.48768283314545147	0.24450398702744724	-0.2922935679418256	-0.1496410848174083	0.21884277395550916	0.34799929439626337	-0.40201553601736495	-0.5660552337134006	-0.6247648362771285	0.051092678204495034	-0.4246083925523938	-0.5027797624744991	0.22793115268025566	0.42795607064215513	0.1909427529161291	0.19416472028411497	0.017586248142824945	1.1383839874370683	1.1537580868316644	-0.5162080274419454	-1.0745312383682681	0.8900320351922396	0.9405474155664312	-0.6289792322020973	-0.013051833051611547	0.5259199801198683	-0.07857106148949836	-0.10200986869438473	0.161951361769609	-0.39774242533738585	-1.0396650633798925	-0.7002582618740972	0.8491832167503787	0.3113219255141634	-0.44125460834151853	-0.16584125397648952
Y48	-1.0182008682602623	0.2741928592797506	-0.2627622842483987	-1.4755388777899354	-0.6797497847000272	-0.9699722669890578	-1.1044668292064075	0.4104443408156348	-0.18656129009510153	0.8790382227249429	-0.06570667564190613	0.4280013688061605	-0.9565876862086404	-1.0460949111797597	0.6399907392035985	0.8385667171805159	-0.086791255820945	0.5444739749770802	-0.13974648983263777	-0.39431134525094336	-1.3558736695652165	-0.6584435176625668	-0.3598137457864496	0.4781661720760676	-0.4931991044367175	-0.708569062113569	0.8032190789519795	0.590118613252607	0.039989783238731244	0.3449767208132696	0.3515274419344274	0.1615295201316006	1.1250243249916512	-0.4748889043919752	-1.1971963499130758	0.7669639427650199	0.4719218852866303	-0.7206404495823714	-0.13734595982761003	-0.33383922004853495	-0.33363684181551156	-0.21219060509910484	-0.1287480958495481	-0.07075150328351859	-0.30267795632100203	-0.7304595938612635	0.845317189104499	0.09436102492651499	-1.3626928328045786	-0.772534883515083
Y49	-0.27107169078931415	0.5401454497031111	0.6869787079679985	-0.8304093518367504	-0.12007094214036204	-0.8734716348711005	-0.6921595018883014	0.18886102408903782	-1.035020666370515	0.38218260917456687	0.5339388767298151	1.331550018078187	-1.2187162459541039	-0.607641571925396	-0.0007696902625845548	1.0399872374203043	0.19605351609702953	-0.02811004160300118	-0.16691223817074635	-0.5635114251585795	-0.48385397256617585	-0.09596883570175088	-0.3976026293321662	0.45996449131213246	-0.1826037011519167	-0.422599206163412	0.6643776846898894	1.0480298846918004	0.08100464665257749	-0.7385198074266381	0.6775582181322577	0.23596928295613034	0.8911034274196113	0.4750485139510416	-0.5157250973341001	0.5810436944806271	0.3049621468035644	-0.0869007727758015	-0.23331138974903912	0.28186858219061406	0.1587489999816406	0.22018395290926385	0.06114323647042207	0.0667675972855275	-0.8976944585947864	-0.8937510113290448	0.6857429391126665	-0.09654955708731461	-0.7700264650333135	-0.7165520402946273
Y50	-1.349803352818078	0.4487088872364588	0.6584468995181838	-1.1268740809616746	-0.6413825961384341	-0.14851588875455607	-0.5224303136641361	0.21204509810744399	-0.17147622748791103	0.9409225610979801	-0.06602259645985514	0.4120544924301707	-1.1483702214217146	-0.9817653175092327	0.42903204438301634	0.8451920738689527	-0.477511065964045	0.008191432211293426	-0.018788102453395572	-0.11783740909419585	-0.5084264053993373	-0.31863066958560426	0.07714638185471706	0.4928550794431784	-0.09722764114237953	-0.4746458156766138	0.46087314212391445	1.2141207244853465	0.47182396226908513	-0.4053934134057984	0.45117365218025285	0.24994483928160688	0.9461728474784057	-0.3904786906148353	-1.1442165818612553	-0.1618790468170711	0.010558206856493002	0.020658779834199892	-0.6175294524594329	-0.3511594775856295	-0.7115657232685714	-0.5520016519994442	-0.26315038555420533	-0.41775368349700664	-0.32627808236129174	-0.14814529826371126	0.8220005745993695	0.47952653391891725	-0.7504172276907993	-0.2685876599234829
Y51	-1.0428223129890763	0.42060797704670977	0.12803871662017538	-0.6864379464083415	0.010975954612766459	-0.14013864105749696	-1.3137123547086242	1.0994424646408223	-0.980683133936963	0.17787434848046796	0.5732371313555938	0.21297622721509757	-0.7212713212405747	-0.11358133349494047	-0.18572136612564047	0.5577585344517002	-0.4000351077714297	-1.0646038200932937	-0.13614894960755647	1.000660276056797	-0.3956039653193832	0.06522624813139666	-0.08258441284300677	0.6812051224481261	0.18435516586597994	-1.2309132128155371	1.4267086345931126	-0.7981673695817707	-0.22513874982610607	0.8636666002544009	1.4195813023707542	-0.06671604980888812	0.08068603496949106	1.2748738518863796	0.3032426527472596	-0.4591720932042285	0.6378126439273033	0.0633153429165545	1.260250649820727	0.4136956314430293	0.8677589023147696	0.005676448051068761	-0.37503521745651086	0.20217821202648156	-0.7450503319586841	-0.7351729720867628	0.26427223282179735	0.6863890910083539	0.60126622755859	-0.39313862347144546
Y52	-0.6613014418120065	0.294628795998187	0.5954250282895099	-0.604235713918287	-0.4486964499698046	-0.07192717543913049	-0.9486211891049781	0.6501715404815513	-0.3168937838558639	1.0826953598500193	0.4168534712400797	0.6237388594809452	-0.8296944027774006	-0.3710388243626195	-0.004634035467139586	0.3663042746770553	-1.1972974130550198	-1.2958099856844592	-0.025240644594922146	0.07831624779772589	-0.12156412578913658	0.11711316041169442	-0.5683929409639072	-0.06518738942155666	0.36326610901613754	-1.0140326371615602	1.2841003634711687	-1.2740578927849164	-0.35832875371810835	1.2303183935214888	1.2461569243526514	-0.44354392394433195	0.36575513009405974	0.32749553038503076	-0.10387670432570081	-0.676147660248789	0.6102220105829138	-0.6194740505340159	1.0409591121771686	0.2993531947449826	-0.024910557237764586	-0.14842434081667222	0.1711368747080314	0.8782762476669058	-0.6897900454943604	-0.7485832205255589	0.03039169321149976	0.7874148081442615	0.6904675851712018	-0.13987927477244583
Y53	-0.872020425396749	0.35660239056770093	-0.2964763308226445	-0.5262125786071913	-0.7489800623869962	-0.10970178271328557	-0.8408501678730641	1.131193882096454	-0.3725189618582196	0.7962131057277343	0.5050518914492905	0.5621502523281798	-0.301400165181772	0.29069818153423843	-0.11919429945478191	0.4391186861838934	-0.5401834580990689	-0.812471833524978	-0.08274772231970007	0.03144720413004509	0.2968371448383245	0.7171858056456968	0.11729418351397541	0.5744428204780113	0.6374316830437545	-0.5864073123588659	0.7905843869971882	-0.7709130288454176	0.4897017757245907	0.8216790303950009	0.954798324557317	-0.1532301754876056	0.8335947869787798	0.5084167118390521	-0.5367610855264031	-1.0577539168781738	1.2343435417448174	-0.2441730242864461	0.3610109767177479	0.772704435979364	0.8092301984041674	-0.7882808977674972	-0.08532145811270023	0.39714370056824044	-0.7037781913660244	-0.23982807222010954	-0.09644720327806555	0.09268420920799392	0.5150076707224571	0.1626818059118489
Y54	-0.8310445556120023	0.1595685228340121	-0.08474280739744033	-0.060313074237246966	-0.9698431883379977	-0.49616302938098966	-0.3719627392634882	0.2971267737784749	-1.3140936553620028	0.3284499924366019	0.38059132828179065	0.6849077633922338	-0.37478707928109045	-0.5123647716738695	-0.2245353972515301	0.5565124408340562	-0.8326667386086875	-0.6902364810025962	0.15045356770338658	0.38611359642079224	-0.19939292301386577	0.14834210939152093	-0.7763574692240407	0.11655393105303763	-0.3344275403567478	-1.0160721074380041	0.7752307953721038	-1.2613865429069775	-0.0297468036685732	0.9424413547101103	0.7248529891451045	0.2085480877459046	0.9437645706398057	0.41128994441484856	0.39060603642753383	-1.0314946060673225	0.4937959752737671	0.11256488484628274	0.9470000032454725	0.018345799321963396	-0.22095377706435593	-0.9644041894798634	-0.6515777350781591	0.8611252398322216	-0.9125344892121952	0.056978940386538945	0.7321388827894373	0.3022818594282643	0.25323817064070175	-0.08567388527457981
Y55	-0.297349057169817	0.4659914897102835	-0.13630083558267028	-0.5168631596126247	0.003942920102399161	-0.13899023888148543	-0.584979947721066	1.1076577529784783	-0.5994572803913042	0.803527738786834	0.15113995955686027	-0.2572055049030667	-0.3861955669244425	0.05482357391777409	-0.3955441396844718	0.6452304014508794	-1.0861516960719768	-1.0376454971908229	0.6855419215094003	0.26945214416188074	-0.055989749615068043	0.8026564546288247	-0.6190524821637393	0.27067004951458895	-0.030700177788462596	-0.9788787576397036	1.023611864861535	-0.7058980615440623	0.37276413707184985	1.1511254262145427	0.734904159241853	-0.4480542215842018	0.5586559126354538	1.235490285196951	-0.09957391612858348	-1.238848699524653	1.1194380729574278	-0.9005016242597221	0.45976751051955767	-0.12256758275948121	0.15976577631966213	-0.44699417564852584	-0.3331611499240381	0.18147613979084953	-0.6878092604056241	-0.4396205741932435	0.6576399556209402	0.7614209121749013	0.558249822553033	-0.10762430863644937
Y56	-0.39774605279922887	0.04745663150939487	0.20399271166864186	-1.1352620154819555	-0.8033042085341605	-0.048095749417812264	-1.1217508977732475	0.3796836534483446	-1.3192505698291144	0.0632732323111661	0.6459276352373102	0.4529722923977926	-0.07780615466317875	-0.6091592201275148	-0.23715029151798633	0.36861401248444353	-0.6086850253396046	-0.9432385247748044	-0.2050800572603627	0.10032977342737465	-0.501819469201005	-0.24753101431645852	-0.6579217067252623	0.7253955577806827	-0.09955732981052667	-0.6697950813542901	0.4247857485948522	-1.2205066173621566	-0.4894425301757438	0.5860358014526668	1.0721975600940268	-0.008133062118006351	0.2656383172812718	0.29279239372835764	0.12271050850217366	-0.361012553739333	0.37897868344745445	0.05926212294649075	1.2673478838041032	0.05969632747945974	-0.19537084871137578	-0.8606986328121868	0.09711166826190767	0.40004065922467336	-0.8691316507968692	-0.04208956082490212	-0.2410287931299146	0.8692909704010874	0.3639964558831098	0.15412777138127864
