	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49
X29	0.5475220133958549	0.32606288100888237	0.39752623958213057	0.09571051662038824	1.1335446799641462	-1.3729905205500663	-0.978451182077724	-0.7869977564922194	0.3130053766426897	-1.0796142478748247	-1.1492115221539272	0.7358936828093134	0.1895928807645539	0.8791025652423344	0.038947989467898264	0.5279046272173071	-0.25537178478671496	-0.5207840207289414	0.22275065314786618	-0.007804536768579645	1.2378033288588752	-0.35048334073299	0.6025443881324455	0.8436400374664509	0.399303004226846	0.20506804387298072	0.9715501134325057	-0.5992436313985502	-0.3620827497099027	0.7842588993693742	1.37214325682532	-1.0112997078753678	1.0228735115038026	0.3220133660078975	-0.3101830435331102	0.16918117808207767	-0.553031631136446	0.1207835626155015	-0.05341670611298338	1.0047495011794518	-0.8282472503689937	1.100418309561173	0.35954040937068144	-0.0007678187785750273	0.9127821642596894	-0.14677890853773642	0.6174921569195557	0.6091183070307336	-0.4523245078063469	-0.05648992176841214
X30	-0.49189249447440947	0.5240703263991013	-0.21978754998982658	-1.2561108464145683	0.37134546504218013	-0.8788875857461376	-1.4308587053145065	-0.24325850580330782	-0.29580146651092676	0.23926216347323487	-0.02129690580933777	1.3385057501781734	-0.8686294703365006	-0.9335255006114631	0.2770208762826039	0.1433149294522102	0.4265090696274281	-0.16538925424008905	-0.026688119476008118	-0.16917932760489002	-0.6565630481736769	0.05022510099629526	0.05011578457466892	0.9231381699448498	-0.537728917611355	-0.763345197041906	0.9749518256642384	1.291272467962255	-0.3897829199539842	-0.2833222111029477	0.5924600337683321	0.05975617050290116	0.693234722344449	0.53881665270093	-0.3701560763961907	0.7600802633921976	0.16646497457537557	-0.19500112097485955	-0.3272273525001931	-0.375363793134277	-0.5480471093632099	-0.5719151144214618	0.3478862152487438	-0.5043969480049437	-0.6496216414023941	-0.8414464189110595	0.23528712862812995	0.5832705139077213	-0.4406776862996893	-0.8466512259120518
X31	-1.2516757279896606	0.8913850137749872	-0.08147264096439794	-1.1995153941839827	-0.12274058229762695	-0.9214562112213822	-1.3749804788513806	0.21860606679568206	-0.26998082823352865	0.3847494759533105	0.6124808367315708	0.5045887982145363	-1.0922769484055566	-0.4635260071151229	0.3735896684991784	0.35337031507496874	-0.055848915076505634	0.2090692384980577	0.06252913757878478	-0.21423031699821318	-0.2772927280181414	0.13220815281451875	0.08265152542308651	1.015532328894643	0.10073653025190565	-0.6548933741375376	0.2820872272639088	0.4135799911948964	0.13107438376005892	-0.02299975958771258	0.1285201912145849	0.8844168212500054	1.132048075008854	-0.2868750396015626	-0.29668124096184717	0.5620125108064492	0.8099844274552899	-0.12977561175524538	-0.492722468663756	0.01676490088798474	-0.20764077008385995	0.12219207640151025	0.437964242514265	-0.4299214714421841	-0.7721832957212333	-0.6514653533642146	0.20663392079315845	0.15610419838392087	-0.7245237249380002	-0.875328370827275
X32	-0.5486354022391908	0.7347765570479416	0.08331602537224252	-1.1460763970343693	-0.11112041665650679	-0.9855038125886002	-1.254970245573052	-0.02941342905416075	-0.283567014587801	0.32103306502176215	0.19859228414920785	0.6685932258487316	-0.6975828574849287	-1.092445523905238	0.26878017612198135	1.1279362189155462	-0.5090474424187301	-0.2246093755917573	0.1722049381638669	-0.1247555363384116	-0.4031690076238333	0.10558097413172951	-0.21568020805546395	0.7208328138036623	-0.18418156514460382	-0.17131746262573433	0.31666810444321747	0.8900770547050004	0.2213460779107227	-0.03625461292735349	0.8432707798381874	0.6689939058063918	1.2130668598533676	0.0012838590488650327	-0.49866582661078296	0.8009192988693843	0.25090178916895234	0.04452975809721213	0.2495955935141207	0.44913838210477175	0.2300090486658647	-0.26230735984311604	-0.3615835704919772	-0.9240247612945187	-0.16244112644642045	-0.33747003049724345	0.5792476457140483	0.7055207983963624	-0.9928786619592551	-0.30652803306409043
X33	-0.5395913920208615	0.017531108154265673	-0.24201140083648404	-1.192086419018744	-0.04412976681975257	-0.7436767190260821	-0.5335562740959969	-0.2433205452136739	-0.2898955373031219	0.5974945867821448	0.027329015225431547	0.8731428280956113	-1.0450878062603917	-0.24321399027569485	0.7833765640174467	0.9176240133917921	-0.39078496326054807	0.2631019269074004	0.1775965254138654	-0.32327383682028493	-1.2955526517723102	-0.003103665393056343	-0.7652350195314863	0.3969261488316439	-0.8335017906380504	-0.9433190987821323	0.6361232108046507	1.248345869212494	-0.150807155462802	-0.7353224987157495	0.7313318937979458	0.8353666713864002	1.0247453530007566	0.2123091497153553	-0.45155544212312226	0.6892032208180089	0.7679497809629893	0.1202203961440163	-0.2822642715910537	-0.23846536842162677	-0.5155954937261772	-0.3722588798192944	0.042643719155240345	-0.8897755366426576	-0.8937437994764814	-0.7799387262850015	0.3087254994762388	0.6480345888825063	-0.8784833324296777	-0.5861811641528935
X34	-0.8996487503569378	0.7932378836254431	-0.11877046013619907	-1.053030934683734	0.3689914215775332	-0.03448623625306474	-0.5642681983017662	0.5290361715062502	-0.2174841635139806	0.31400106816104767	0.502678075936452	1.097001991632567	-0.5646159566757726	-0.8737248719241111	0.5975932673897297	0.1101278185364486	-0.16120715262105312	0.2075857185253678	-0.21329324417407736	-0.3024905035854781	-0.6579611432887472	-0.5193969749109459	-0.4512381103660237	0.26122043621280977	-0.40229245105478795	-0.40596658382167716	0.9054970458062754	1.1643613647649875	0.12335045316180751	-0.38267810112564193	0.4314349040450047	0.3894148327245276	1.3520987905059694	-0.34791081298172705	-0.8326470056533116	0.5361197864711724	0.015547226003876535	-0.7072850942933876	-0.0336854483422932	0.10997321489310119	0.19040742730309934	0.32705109306729324	0.46055310931914833	-0.021984531571054566	-0.4357727155055079	-1.1085477595670927	0.7666492747065894	-0.18349435075510712	-0.5998439071353285	-0.638031447151743
X35	-0.2786835088306664	0.08783903620422562	0.21657679013843872	-1.1998974842490557	-0.4590165079039911	-0.4695379476441145	-0.547177835399049	-0.27688216466631005	-0.8745402602245551	0.6622591935012496	0.6073540741468655	1.1126863712831225	-1.1457432807550285	-0.8730814856544522	0.4163233647636778	1.0671158992301284	-0.5322828530990523	0.8148493911704611	-0.5783305661053405	-0.34017193439101057	-0.35562556947667745	-0.033054129488627015	0.05388803300949713	0.9480352675671941	0.14424377266100918	-0.2698888743183777	0.38000546192071494	1.124144591909204	0.43415788894475243	-0.5641817452470579	-0.22563394487849664	0.4351392520326083	0.38454779708289344	-0.17474943782677047	-1.3353782118465176	0.3899002208741178	0.19379620884319532	-0.5081119633676443	-0.289291557478918	0.002187261475228186	-0.19086656336077157	0.08181114812684298	0.08013255923131961	-0.2800530025232566	-0.2715258681719133	-0.14304185149551607	0.7113551888392906	0.33667690361527347	-1.0580600500507942	-1.1590003554581614
X36	-0.5255071859323187	-0.2927822666044471	0.34723543552491276	-0.5080157281590791	-0.4167560316238671	0.2239242456966054	-1.2854200222250882	0.39328124719960106	-0.2670930315622033	1.0326107360265675	0.0658665854571131	0.24376127529863859	-0.5108247262082786	0.106120955001689	0.10716350977497269	0.7938375720445832	-1.417935533310088	-0.6810217707411917	0.5403420232957774	0.7310475689472202	-0.16216335598769657	0.10148013677027518	-0.5552437074712793	-0.1556100643090968	0.23006161442232356	-0.4653726238535021	1.038234092024202	-0.4150091497082946	0.1589138195577332	0.7458996205151216	0.9330268242404716	-0.6656907086077768	0.07967044471690016	1.1890825133393803	-0.42749808144267876	-0.7383444607480497	0.3881926746155141	0.08162380398270375	1.2875450832550324	0.003970949830265302	0.24656851726991713	-0.10709642558748556	0.016073124541302886	0.48829257715116364	-0.2610200470440822	-0.5179483854752868	0.38999275322960314	0.09391721758210603	-0.13951490432994412	0.05800577250013578
X37	-0.8223413910673573	0.021650642667095765	-0.28451868986197465	-0.39838292214171345	-0.11194967668384337	-0.03565650941719199	-1.383011910663166	0.826566813803229	-0.26619229218691	0.02721970918379002	0.898608897753963	0.4851410260274507	-0.6391797087483895	-0.17759610999866537	-0.29799933757703984	0.7462793169342606	-1.4245174227962991	-0.43558941147957875	0.007775523165251985	0.8837847901873193	-0.1766699612092208	0.6525164759057699	-0.1291303524059045	-0.17675415175638937	0.6641483884583692	-0.541153674585688	1.25232440555205	-0.5781868334906946	-0.4213347890967282	0.990028986828992	0.7523802663570432	-0.16474095174844022	-0.07720504456802713	1.2349254563092686	0.0845083223914276	-1.1448676746755786	0.47682308404719875	-0.3289649017804016	1.181962700521354	0.6914937767150885	-0.1809202988361731	-0.852081958263103	-0.09816751197117672	0.6197224765293078	-0.19668428860729015	-0.5401212746227715	0.33315169942902534	0.3411995485274729	0.22870955617025046	-0.3731698889612357
X38	-0.5951366300136646	0.6957948203666684	0.3382244679348899	-0.6214072960691688	-0.9701986287654062	-0.3553460428763038	-0.948059325354015	0.8557961391411142	-1.3055169928091672	0.740461064614663	0.574076924881238	0.717649198415787	-0.9238218609640803	-0.5303604124107975	-0.5620773680734481	0.7792789548966831	-0.472244189317594	-0.8349074606918241	0.6509931533174393	0.2726894303733121	-0.056661990102187754	0.5781758462081943	-0.5081042683924768	-0.14389785460026921	-0.042918115813303154	-1.0146325099782145	0.5094308921571815	-0.7467143978793425	-0.30578887187049203	1.1299916306644882	0.9388956311784734	-0.573322420204019	0.639413846482256	1.2510141935919925	-0.2770357364920331	-0.6284194561984182	0.880827486524303	0.15078029068028898	0.23928569698154378	0.02058501050180439	0.4584698049461611	-0.007521800752431529	-0.5815732805278964	1.2107818083430022	-0.3131372936769208	-0.9029217833917331	0.4959561776980991	0.36105992938113196	0.08295567279191618	-0.05183371826840025
X39	-0.2073308130978076	-0.026004019022261793	0.037645593382941184	-1.0274928877684948	-0.5934290725967064	0.31301498207937195	-0.5052124546288096	0.44544904553436393	-0.7398813602704915	0.019290954528471294	0.05593813994032648	0.10802323523164778	-0.8452833754166703	-0.2171027463685305	-0.1925450295908206	0.6550401219412819	-1.2843019104647828	-0.636344402975097	0.6251725266026968	1.0281545312726323	0.37149445772737927	0.6636800003412765	-0.0903901617263792	-0.24534124285229075	0.6003957014228183	-0.6801696396520934	0.8805872866874127	-0.3251803364896324	-0.30046864043325816	1.0710197728399786	0.880710036934925	0.22035788653414923	0.569410159915183	0.9603858406559524	0.2985340159727215	-0.8684656967960014	0.7581026628628849	-0.3714638690508601	0.8724066986436015	0.7912654815321823	0.6354815195000417	-0.8577610691342765	-0.6358582221329394	0.7039692377879498	-0.46388238194657716	-0.25284602830205605	0.6246543157292306	0.18432317653219799	0.22658187769488702	-0.714012616253082
X40	-1.1962538036587964	-0.3396390368836464	0.24904075886408714	-0.9431353220483918	-0.17574148793257544	-0.5425245251264409	-0.6902059386108885	0.36478678358633115	-1.0709040047994764	0.39903296171275837	0.29633119863437807	0.4786295052790297	-0.9854354926601416	-0.006258550155699649	-0.13548704530534653	1.0095644339607581	-1.0905657327105147	-0.44054279119708295	0.5618721728089866	0.5682227251010731	0.3427123911690504	0.021117039038147156	-0.6344830159701558	-0.19621287143914312	0.12932344678701746	-0.4867884090359621	1.0208881400937502	-0.5547035109923939	-0.07169926792956277	0.8813836360348748	1.1959059468543778	0.21796636639474254	-0.012600968664377432	0.9792067100459032	0.11838427670576834	-0.48414720025339997	0.29576493679374694	-0.6421572856492987	0.5641598891563613	0.7418038984722275	0.7428590077929622	-0.6790910718673256	0.21685868100350653	0.4823120642518527	-0.142805904856936	-0.8015600513433048	0.5769242596314923	0.27845163109035564	-0.05797104862946367	-0.4101067900207525
X41	-0.9267517376740213	0.019292494550941175	-0.22860601707878536	-0.843969047264647	-0.06012194668591192	0.08723926655056063	-0.7000964607193217	0.9611125170800917	-1.1068884653979734	0.45863968997328713	0.23467500193335347	-0.23277133980570175	-1.008998080306803	-0.7457051139008833	-0.07061846219771356	0.6087821752131407	-1.364642930727986	-0.7938533471511127	0.6646052805750752	0.29611191595729325	-0.0965225321453505	0.07900649823760059	-0.2713505193642018	-0.28268939532494086	0.43598876456020724	-0.8685116452745762	1.4857203203520672	-0.5807877155021082	0.19178648239527143	0.4422203588558023	0.8167736362329527	-0.5741737134968531	0.4750947651111605	0.32610727614027013	0.14672186696010373	-0.8521611118852608	0.22679166261641692	-0.8042591713012779	0.462485306480638	-0.09144014668179934	0.4777990132547415	-0.8847195032984824	0.3229639576013497	0.783721350389366	-0.9070210877138396	-0.10693072270778281	-0.2672068296507035	0.16855710841902177	0.13941590639134066	-0.10856208331335981
X42	-0.6059586946726366	0.03697694826288833	0.07485843072220381	-0.14850216446601539	-0.784960019019149	-0.43094489820235116	-0.49379887565738784	0.5159140497831993	-0.5633944842046574	0.6376433200884625	0.3706358122889979	0.3766845637793653	-0.7772037253585015	-0.2209990258475444	-0.3752096724496228	0.8610904444838374	-1.3205145838855765	-1.147115662247995	-0.07245647420019818	0.8225798380721303	0.4163962022672128	0.785573858168187	-0.27462975424237207	0.04493390438307024	0.08070704041888292	-1.1516055728267331	1.3813452396343318	-1.3245735035222004	0.08179809257203215	1.2150778166585763	1.2474092223205877	0.031069371462078776	0.7901976745511194	0.25552276423831255	0.2360304047573649	-0.758521530989858	0.30985592601392026	-0.30573226382471674	0.9219519898239161	0.18481099525709527	0.6968248385304887	-0.9413680576731854	-0.05976176024762593	0.27464894493878017	0.12301161461989707	-0.13565631906848724	0.23618537002329876	0.5559786539091823	0.40525743151774796	-0.4786007229063613
X43	-0.36993954953876285	0.694855053298243	0.5407497631827988	-0.9442352486831451	-0.9834882971037595	0.38442873338950134	-0.44052633909487265	0.6215449582016267	-0.9121522284583833	0.5127417346758513	0.9093431001727404	0.7658149212196227	-0.5428909160786407	0.2881909151127908	0.10368219337011458	0.7534716067705852	-0.4057958102379846	-0.4857380938852541	0.3112147426743765	0.8819883599103835	-0.4122321327999652	-0.27554933637092593	0.2673400846623959	0.04735008539753441	0.5432865244094538	-0.3161026875722742	0.49876705111179803	-1.3531278438767145	-0.2359660943248992	0.3696668294759587	0.5481193151382067	0.1373096084408924	0.3716692724441761	0.30635151648062753	-0.028609414214510576	-1.0063996329560598	0.47911980129006126	-0.8811398066640916	0.2484338200911933	0.09233051696411243	0.20786450391948053	-0.43039301099327026	-0.5281050010069792	0.7658461066350262	-0.5684275236151473	-0.11836759585493822	-0.11165783046058797	1.0460823876055276	0.49212665822610335	-0.34450085789192203
X44	-0.9476412935680546	0.012628961436359776	0.551282493049325	-0.6983112578032424	0.011540834713149484	-0.2810211833842092	-0.8685138751569959	0.5356261948175558	-1.1443039940276487	0.6349486226145173	0.8433894021629549	0.5305282880631857	-0.8661122757581565	-0.218518933642456	-0.7305489275243602	0.4284419405906422	-0.8508948922274667	-0.7211014250166714	0.3786311081802067	0.29440087056951914	-0.22709599588763266	0.29647458804553734	-0.039794963328465244	-0.0957592476088528	0.472175036775378	-0.999945602364273	0.5042512880674364	-1.0661259880206224	0.19870145201041448	0.9946330296205961	0.8909900643252431	-0.23724942190511278	0.14152283129564935	0.4620132505261957	0.04408001019141194	-1.3038619019769273	0.5597218176390876	-0.6734706195102899	0.5827663945216144	0.09164806077953713	0.44087720599875857	-0.08120846733715598	0.38413237570590386	0.19202136791850466	0.14400420791198287	-0.8838054281752334	0.028438204943629947	0.886617502235012	0.6489906164177937	0.043872680456578494
X45	-0.6079475970431452	0.5396658281645426	0.76591074125999	-0.11714126425290955	-0.36666559348001854	1.0891557777085663	-0.30731492308692093	0.1824435510288634	0.2492024308834423	0.9833122666597909	-0.19387960152119366	0.37290992906364423	1.0760362965340677	0.41366123367262114	-0.23015340753427532	-0.25430134312855657	-0.10583721551700939	-0.32225818465695666	0.2014241000678828	1.2559288053972018	-0.7051581933289253	0.4779966343429606	-1.0664021167232616	1.39949852187116	0.9753586003963255	0.9432587871484572	0.6495829743292749	-0.519631745588228	0.21239399190812158	-0.03339530318242767	-0.886217192366937	0.40277083033734373	-0.5318538613903083	0.9789317612417258	1.000506840841806	-0.7964279040815719	1.2664455146232114	-0.007261372967835807	0.4989314432873621	0.8467458683192358	0.06786961461036056	-0.37453568147445004	-0.423205320887483	-0.6263993626046246	1.3448279935872167	0.6826031686470129	0.9634845492943791	-0.6586366919325499	0.6125491983013674	0.653440067738544
X46	-1.040322589791157	0.44768994054197275	0.30861604408461085	0.7549404128898469	-0.19995688321392807	0.4908341892606329	-0.474518479913231	0.5865789421104975	0.24803704877501576	1.4532399800596036	-0.5848603214799903	1.1331012803623268	1.175423623747596	0.2938127696106539	-0.24868790126966778	-0.8658193468859126	0.6450440203800432	-0.9534818152349731	-0.5963104283160876	0.7249816578870294	0.1577496867928307	0.4489720441718069	-0.2191395298842725	0.9734492445344693	0.7865163806994611	0.7091000212601641	0.2265560410458519	-0.741668083445867	0.7157849073031728	-0.43174193776420955	-1.0522956819358327	-0.01968609521589565	-0.4783030532121688	0.9610310403261036	1.1313390440834439	-0.6413356098179162	0.8045422516899337	-0.2013448015706195	1.190409495002301	0.9382606364658388	0.9394550780144616	-0.9060167638036523	-0.29418497747627953	-0.4409395754231563	1.014494726919785	-0.03395858359071868	1.5357786456262728	-0.4555319773896872	-0.14143492331912458	0.9432700894404167
X47	-0.23000017820365942	0.6756922630117563	0.5054964365471079	0.6466179883540766	-0.056091207317339825	1.244688378956725	-0.8413857665350202	0.6551723446533719	-0.23675884912549547	0.9599097013343105	-0.5245434147781798	0.713885321835898	0.5886272439355495	0.505641605721776	0.5530498901866008	-0.7070406843795717	0.617661859570136	-0.4977004224806581	-0.4719492199119455	0.2417403825286566	-0.031197271617820294	0.8922468703322852	-0.29815385964573227	1.1222562600025985	0.06164999106639968	0.4112025257842623	0.8264639894526464	-0.2584969415069393	0.07218510351941787	-0.7447105893530058	-1.3139085725663127	0.15349501683596745	-0.8269318520819904	0.5161932967667848	0.43307077830136487	-1.343309763827576	0.8253157309712474	-0.2345699236186452	1.034366491012798	0.5928573750284929	0.4318603325362938	-0.2164049093541488	-1.0638123141318208	-0.10518886397242655	0.5515944442020213	-0.022296195320722245	1.3946702353740759	-1.5225046309560972	0.1820248009498614	0.9896873932826296
X48	0.03272127031053762	0.08883579974895581	0.7012553545438993	0.02886241366548198	-0.2841569578259404	0.44602969052887687	-0.5403639822148854	0.5866446651814922	0.1311914770719415	0.5809459284635308	-1.028430904310342	0.2647219664773634	0.6062560213330219	0.38681632848888925	-0.04498382611391344	-1.1939937031624455	-0.1639527308474492	-0.46927955418830514	-0.6600049734514685	1.0536877734276948	-0.769369192197034	-0.11562285177961451	-0.33228640282236566	1.1164670973672806	0.9464278278915188	0.9754849823234892	0.06032423638322748	-0.9989965638858945	0.02441510491039342	-0.7404861863627752	-0.8340178639678217	0.7463672810471216	-0.5854835034978053	1.178528117106955	0.33421820972333255	-0.9263706662548753	0.7053692851510647	0.46550333814357875	0.66184925943372	0.7043570803918131	-0.043092752398939616	-1.1466559319748573	-0.5217309237562414	-0.7609590076319632	0.385104787123826	0.37771530023402555	0.7078237005502355	-1.0918645376804588	0.536029058889959	-0.010338480236407377
X49	-0.44258616941024304	-0.2691747403340241	0.4753351901398533	0.25808870279802415	0.2172571099596035	1.2409703089995907	-0.42417925079981256	1.0502807608383538	0.35673157790913457	0.836235869739597	-1.1020371539009544	0.13120949986605235	1.2304734966771125	-0.4472589170983946	-0.07883216005166493	-0.2913896361989763	0.41923346246474746	-0.6592528293124724	0.0055823901635559114	1.0417612705328614	0.22753758470714563	-0.07474837514888394	-1.1083865745114732	0.4975173261145325	0.01765757826060882	0.9184553914969809	0.7563369843225836	-1.0443551221248222	-0.3164802048180093	-0.6387690314082382	-1.1582309490049645	0.13365178021543106	-0.8047465017659262	0.37687197642973475	0.27865284198611673	-1.0609507196401586	1.0550766950196415	0.4809113555473435	0.9812649915282542	0.730152085102669	0.3126726532576821	-0.3884849307622491	-0.20848416191272062	-0.5122242093225214	1.301742005805605	0.05514610848182172	0.9860907516016971	-1.1267166719553827	0.3378170987876426	0.9384871079876613
X50	-0.10931447673357508	0.6950792670799597	0.07509328005086707	0.6291828634113694	-0.5267800618616516	0.8274607228368351	-0.40665093916136563	0.5163835196920682	-0.2712286532252913	0.6505155307328834	-1.1421069399373547	0.6115907744536998	0.44487333098715376	-0.5785829113563502	0.09903196181841714	-1.0272812320343867	-0.2021216150207149	-0.40502303969985165	0.27920494040974353	0.18697653275860793	-0.6682568894275818	0.23870517330979862	-1.221315512881855	1.359517797999676	0.7754695871946118	0.5030344186293256	0.01660847141966859	-0.6471705545645876	0.4823501011394595	0.20190986994509125	-0.7829047012134365	0.3103164725311922	-0.6133147520996477	0.8052843289063385	1.1808726733184183	-0.8882791142407023	0.9338839707640759	-0.282825351839329	0.562143459713705	-0.005108425724079324	0.5062447333334266	-0.10318243435075891	-0.80738060891691	-1.0766734218682448	0.4712661018800895	0.06807843448133927	1.0741289233670936	-1.2294902333390851	0.3639234784784607	0.5806544741685251
X51	-0.38765444918412106	0.17483738505490876	0.34313510805819447	0.6788473792139255	-0.7138235609323635	0.4802348333682963	-0.6737057689840917	0.6177131638819702	-0.06308026502782738	0.9612247947578039	-0.779439568195294	1.1345656161776732	1.2083451347398528	-0.41676189881985526	-0.05431124226898282	-1.0404528533266277	-0.09664635416897269	-0.5075667690776277	-0.6067803822102924	0.5235083458918468	-0.5905240762434394	0.493468939199151	-0.9779775544905811	0.8218975110138695	0.0919491154346303	0.8671583272856058	0.35844872634448444	-1.07210873304039	-0.032314058997854556	-0.5962361166554535	-1.4616839482288728	0.9850494164264125	0.05518766500112593	0.6749213336164009	0.245172947866783	-1.4179922494401953	0.7707173372962947	-0.29619489291243056	1.2809323186088237	-0.03673120954845921	0.3480352578798485	-0.21016870188206654	-0.8268853336902383	-1.0679108738901224	1.1547222927540943	0.9780915309830607	0.8952403215128285	-0.9310619735277152	0.14533945158385086	0.686980278414892
X52	0.22364816613672084	-0.3588622556114436	0.6125689991968505	1.0074098332380905	-0.21041444191814018	-0.2919211044980358	-0.7247449360963314	0.4602756727257162	0.15105164121994574	-0.2697099459509526	-1.1780902118021086	0.6957705287018678	-0.34304994290764157	-0.07157373998069111	-0.3322690506088256	0.29765920175811494	-0.8636227755056598	-0.8013234696091116	-0.3781965567841684	0.15422917807663694	-0.6924131264254827	0.4043415409786116	1.1919792309718786	-1.1291771619152915	0.12718513410272025	-0.7596647514952513	1.167864060520313	-0.061212400461598496	-0.6842347189088126	-0.09728327631481581	0.33863103399586547	-0.21954290777575536	-0.3454516906710316	0.4647021159867573	-0.9460991132973734	-0.6417262413778253	-0.2886278796420068	-0.13739157440185257	-0.8555348425920628	-0.410757937217857	0.11234672109100288	0.04007601566061292	0.4763025857831005	0.676113774260153	-0.9511371003867098	-0.08909446604275906	-0.05987393614284586	-0.2921795765128754	0.06369530539216009	-0.4550160275503844
X53	0.5015724343056087	-0.6946054092253409	0.6126278506331094	0.38566675310151144	0.19509863370029956	-0.5728661797122062	-0.64048795620436	0.9247424911989202	0.5223533232523704	0.5493289440408085	-0.4785742300141277	0.17136908336601253	0.35699371482412645	0.06399082829731617	0.3472674671492457	0.2201666293475905	-0.8587968810426999	-0.8100664166355659	0.47860067775899995	0.23551681917585715	-0.007603728703394208	0.6426134209157068	0.6035265155190837	-0.4925457440419147	0.27684538862684727	-0.9902642629941585	0.994282006626807	0.0907891613049472	-0.9194743168640982	-0.7053760261954649	0.8503744099595327	-1.034751175939632	0.4126069275966254	0.15782881793055464	-0.3961946430884233	-0.6835222942311141	0.031429566517465424	0.10811674332962684	-0.8671327818032152	0.3235462543572454	-0.25988352944696735	0.057971407094716154	1.0002230886217809	0.19108300731876615	-0.46175883456855127	-0.5492865208004423	-0.23571019582335506	-0.06916645064323601	0.5343208344606496	-1.0856898736267961
X54	-0.21662320287773038	-0.37358135174593904	0.3142872121148165	0.8711926288448365	-0.06838116214289686	-0.27770101790747603	-0.4962769182056352	0.3529466463193969	0.20740978382128483	0.21805524283302496	-0.6861373949684522	0.9710638670810134	0.6465067373523932	-0.5059645060139184	0.007594045484040551	0.9994639405853796	-0.2984557908311435	-0.1296143750600789	-0.3543798843330772	0.3323800960428942	-0.7372407200733752	0.10316025062614312	1.3097156357115043	-0.48311611827197964	-0.46055535368598816	-0.8811835946760734	0.7396275968792827	-0.2187872542869631	-1.0909699984096228	0.13100083747914681	0.8736197624024962	-0.48846551515924175	-0.3302988054163094	0.4322864305578838	-0.24563105287817982	-0.31042636725929945	-0.5158277099100705	0.17888689802899416	-0.41566464064833736	-0.4467041417216978	0.28990563806813757	-0.021129014365284998	0.7164843033263935	0.28103989677110297	-0.28972664130299175	-0.5048292442235471	0.2935426200713525	0.21988048896409612	0.6152473411350883	-0.5043366612667461
X55	0.295587497491623	-0.92697919721778	0.35815197384170466	1.1916567537983136	-0.441797265727708	-1.1565905221481396	-0.8244141689403002	0.6491953456507462	0.39020131026234484	-0.09459239283811507	-0.19676808500962045	0.9353500258462553	0.42890228375061323	-0.7931650625699102	-0.024460181699043404	0.3891494056905535	-0.8023112445707652	-0.17278336953141965	-0.013763553126657835	0.48294765136656803	-0.5323873212087957	0.8750077604113076	1.101682061778493	-1.2845184342574727	-0.054716006167185735	-0.7463528254392796	0.4062901135892856	-0.045982431124155065	-0.33555892280430566	-0.0615970301153799	0.9031172462814365	-0.8323454410627109	0.1094768842310728	-0.3042041689448062	0.0786273494081079	-0.6005335121410365	-0.7762885787346201	-0.04068241896624625	-1.2273746348724814	0.01807517837328947	0.43586821182040747	-0.011950758367309425	0.945000006126386	0.27139893736692555	-0.149113704017317	0.25701677483740937	0.4171563062945878	0.19054486251565922	0.18121929829317623	-0.5363808631443129
X56	-0.4675204009585595	-0.4483856569602993	0.8627051153241512	0.6195963123900226	0.19560491379673067	-0.2372906101238671	-0.8015306398737387	0.2704147828985135	0.7004212024743413	0.043966564758994686	-0.6113584730199328	0.434392685159687	-0.036326883335639576	-0.1643395556881044	0.5461689325973087	0.597802939538328	-0.24594125856091106	-1.0209692325393012	-0.24072569935108096	0.6886922895337594	-0.005684938517573124	-0.15062593808738578	0.9894934938304486	-1.4753623164867657	-0.3824808170670248	-0.5221505626181222	0.4447431536648593	0.1654538694233505	-0.1583315177754266	-0.4536608350525035	0.6318071845921085	-1.0325583685711064	-0.04042467111278503	0.24478841911931654	0.01608360458932362	0.26254740879205973	-0.7876427161976047	0.504722933306719	-0.8974762126134366	-0.443977402462651	0.08282995041834765	-0.1296643142707161	0.39898923148294213	0.7970559528810206	-0.09422717672533071	0.35090922364904287	0.6495409541474564	-0.06791714194336146	-0.054613323144097836	-0.9143932418989267
X57	0.12769330877145457	-0.7481436211485251	0.253656118628481	1.24183438002538	-0.6172231212505989	-1.315041091077286	-0.8314737341580798	0.9426724119261569	0.8365172704844244	-0.4319883599891555	-0.44302802085384896	1.1827219235697763	0.1872725981292946	-0.005785961307480381	-0.1429922212257384	0.5889166412545125	-0.6294964108816468	-0.7754431743317036	-0.18646028070596676	0.9194479744145345	-0.7854997631453685	0.1691815136064072	0.5655877724853784	-1.331277409423081	0.007746286563165394	-0.7733079694365206	0.35435995503184325	0.06722025484680641	-0.17659687169601263	0.22668182349777194	0.14211952465825084	-0.8649195898572424	0.2853882041498168	0.20745896019056828	-0.5003321768165498	-0.7534554184830343	-0.26920790495728897	0.7739104332300111	-0.45518246083803365	-0.4718921356193269	0.3990445943295978	-0.5998943455534719	1.1072641379654942	0.7691780651589705	-0.43241154321414316	0.04580605573663993	0.2700285620200576	-0.23717313701404996	-0.01523989906986667	-1.1680396814550165
